,Country,Year,Month,Pollutant,GHG,Element,Temperature
34761,Chile,2003,February,Carbon dioxide,54598.973,Standard Deviation,0.543
34762,Chile,2003,March,Carbon dioxide,54598.973,Temperature change,0.218
34763,Chile,2003,March,Carbon dioxide,54598.973,Standard Deviation,0.574
34764,Chile,2003,April,Carbon dioxide,54598.973,Temperature change,-0.388
34765,Chile,2003,April,Carbon dioxide,54598.973,Standard Deviation,0.601
34766,Chile,2003,May,Carbon dioxide,54598.973,Temperature change,0.438
34767,Chile,2003,May,Carbon dioxide,54598.973,Standard Deviation,0.521
34768,Chile,2003,June,Carbon dioxide,54598.973,Temperature change,0.745
34769,Chile,2003,June,Carbon dioxide,54598.973,Standard Deviation,0.639
34770,Chile,2003,July,Carbon dioxide,54598.973,Temperature change,0.635
34771,Chile,2003,July,Carbon dioxide,54598.973,Standard Deviation,0.661
34772,Chile,2003,August,Carbon dioxide,54598.973,Temperature change,0.463
34773,Chile,2003,August,Carbon dioxide,54598.973,Standard Deviation,0.509
34774,Chile,2003,September,Carbon dioxide,54598.973,Temperature change,0.251
34775,Chile,2003,September,Carbon dioxide,54598.973,Standard Deviation,0.485
34776,Chile,2003,October,Carbon dioxide,54598.973,Temperature change,0.667
34777,Chile,2003,October,Carbon dioxide,54598.973,Standard Deviation,0.365
34778,Chile,2003,November,Carbon dioxide,54598.973,Temperature change,0.245
34779,Chile,2003,November,Carbon dioxide,54598.973,Standard Deviation,0.42
34780,Chile,2003,December,Carbon dioxide,54598.973,Temperature change,-0.676
34781,Chile,2003,December,Carbon dioxide,54598.973,Standard Deviation,0.516
34782,Chile,2004,January,Carbon dioxide,59539.08900000001,Temperature change,0.684
34783,Chile,2004,January,Carbon dioxide,59539.08900000001,Standard Deviation,0.577
34784,Chile,2004,February,Carbon dioxide,59539.08900000001,Temperature change,0.757
34785,Chile,2004,February,Carbon dioxide,59539.08900000001,Standard Deviation,0.543
34786,Chile,2004,March,Carbon dioxide,59539.08900000001,Temperature change,0.973
34787,Chile,2004,March,Carbon dioxide,59539.08900000001,Standard Deviation,0.574
34788,Chile,2004,April,Carbon dioxide,59539.08900000001,Temperature change,0.736
34789,Chile,2004,April,Carbon dioxide,59539.08900000001,Standard Deviation,0.601
34790,Chile,2004,May,Carbon dioxide,59539.08900000001,Temperature change,-0.235
34791,Chile,2004,May,Carbon dioxide,59539.08900000001,Standard Deviation,0.521
34792,Chile,2004,June,Carbon dioxide,59539.08900000001,Temperature change,0.884
34793,Chile,2004,June,Carbon dioxide,59539.08900000001,Standard Deviation,0.639
34794,Chile,2004,July,Carbon dioxide,59539.08900000001,Temperature change,0.265
34795,Chile,2004,July,Carbon dioxide,59539.08900000001,Standard Deviation,0.661
34796,Chile,2004,August,Carbon dioxide,59539.08900000001,Temperature change,0.596
34797,Chile,2004,August,Carbon dioxide,59539.08900000001,Standard Deviation,0.509
34798,Chile,2004,September,Carbon dioxide,59539.08900000001,Temperature change,0.672
34799,Chile,2004,September,Carbon dioxide,59539.08900000001,Standard Deviation,0.485
34800,Chile,2004,October,Carbon dioxide,59539.08900000001,Temperature change,0.45
34801,Chile,2004,October,Carbon dioxide,59539.08900000001,Standard Deviation,0.365
34802,Chile,2004,November,Carbon dioxide,59539.08900000001,Temperature change,0.242
34803,Chile,2004,November,Carbon dioxide,59539.08900000001,Standard Deviation,0.42
34804,Chile,2004,December,Carbon dioxide,59539.08900000001,Temperature change,0.308
34805,Chile,2004,December,Carbon dioxide,59539.08900000001,Standard Deviation,0.516
34806,Chile,2005,January,Carbon dioxide,60964.240999999995,Temperature change,-0.016
34807,Chile,2005,January,Carbon dioxide,60964.240999999995,Standard Deviation,0.577
34808,Chile,2005,February,Carbon dioxide,60964.240999999995,Temperature change,1.201
34809,Chile,2005,February,Carbon dioxide,60964.240999999995,Standard Deviation,0.543
34810,Chile,2005,March,Carbon dioxide,60964.240999999995,Temperature change,0.227
34811,Chile,2005,March,Carbon dioxide,60964.240999999995,Standard Deviation,0.574
34812,Chile,2005,April,Carbon dioxide,60964.240999999995,Temperature change,-0.293
34813,Chile,2005,April,Carbon dioxide,60964.240999999995,Standard Deviation,0.601
34814,Chile,2005,May,Carbon dioxide,60964.240999999995,Temperature change,-0.532
34815,Chile,2005,May,Carbon dioxide,60964.240999999995,Standard Deviation,0.521
34816,Chile,2005,June,Carbon dioxide,60964.240999999995,Temperature change,-0.145
34817,Chile,2005,June,Carbon dioxide,60964.240999999995,Standard Deviation,0.639
34818,Chile,2005,July,Carbon dioxide,60964.240999999995,Temperature change,0.372
34819,Chile,2005,July,Carbon dioxide,60964.240999999995,Standard Deviation,0.661
34820,Chile,2005,August,Carbon dioxide,60964.240999999995,Temperature change,0.25
34821,Chile,2005,August,Carbon dioxide,60964.240999999995,Standard Deviation,0.509
34822,Chile,2005,September,Carbon dioxide,60964.240999999995,Temperature change,-0.032
34823,Chile,2005,September,Carbon dioxide,60964.240999999995,Standard Deviation,0.485
34824,Chile,2005,October,Carbon dioxide,60964.240999999995,Temperature change,-0.232
34825,Chile,2005,October,Carbon dioxide,60964.240999999995,Standard Deviation,0.365
34826,Chile,2005,November,Carbon dioxide,60964.240999999995,Temperature change,0.121
34827,Chile,2005,November,Carbon dioxide,60964.240999999995,Standard Deviation,0.42
34828,Chile,2005,December,Carbon dioxide,60964.240999999995,Temperature change,0.075
34829,Chile,2005,December,Carbon dioxide,60964.240999999995,Standard Deviation,0.516
34830,Chile,2006,January,Carbon dioxide,62161.385,Temperature change,0.545
34831,Chile,2006,January,Carbon dioxide,62161.385,Standard Deviation,0.577
34832,Chile,2006,February,Carbon dioxide,62161.385,Temperature change,0.943
34833,Chile,2006,February,Carbon dioxide,62161.385,Standard Deviation,0.543
34834,Chile,2006,March,Carbon dioxide,62161.385,Temperature change,0.075
34835,Chile,2006,March,Carbon dioxide,62161.385,Standard Deviation,0.574
34836,Chile,2006,April,Carbon dioxide,62161.385,Temperature change,0.243
34837,Chile,2006,April,Carbon dioxide,62161.385,Standard Deviation,0.601
34838,Chile,2006,May,Carbon dioxide,62161.385,Temperature change,0.223
34839,Chile,2006,May,Carbon dioxide,62161.385,Standard Deviation,0.521
34840,Chile,2006,June,Carbon dioxide,62161.385,Temperature change,0.747
34841,Chile,2006,June,Carbon dioxide,62161.385,Standard Deviation,0.639
34842,Chile,2006,July,Carbon dioxide,62161.385,Temperature change,1.172
34843,Chile,2006,July,Carbon dioxide,62161.385,Standard Deviation,0.661
34844,Chile,2006,August,Carbon dioxide,62161.385,Temperature change,0.431
34845,Chile,2006,August,Carbon dioxide,62161.385,Standard Deviation,0.509
34846,Chile,2006,September,Carbon dioxide,62161.385,Temperature change,0.565
34847,Chile,2006,September,Carbon dioxide,62161.385,Standard Deviation,0.485
34848,Chile,2006,October,Carbon dioxide,62161.385,Temperature change,0.69
34849,Chile,2006,October,Carbon dioxide,62161.385,Standard Deviation,0.365
34850,Chile,2006,November,Carbon dioxide,62161.385,Temperature change,0.147
34851,Chile,2006,November,Carbon dioxide,62161.385,Standard Deviation,0.42
34852,Chile,2006,December,Carbon dioxide,62161.385,Temperature change,-0.008
34853,Chile,2006,December,Carbon dioxide,62161.385,Standard Deviation,0.516
34854,Chile,2007,January,Carbon dioxide,71025.136,Temperature change,0.498
34855,Chile,2007,January,Carbon dioxide,71025.136,Standard Deviation,0.577
34856,Chile,2007,February,Carbon dioxide,71025.136,Temperature change,-0.168
34857,Chile,2007,February,Carbon dioxide,71025.136,Standard Deviation,0.543
34858,Chile,2007,March,Carbon dioxide,71025.136,Temperature change,0.533
34859,Chile,2007,March,Carbon dioxide,71025.136,Standard Deviation,0.574
34860,Chile,2007,April,Carbon dioxide,71025.136,Temperature change,-0.04
34861,Chile,2007,April,Carbon dioxide,71025.136,Standard Deviation,0.601
34862,Chile,2007,May,Carbon dioxide,71025.136,Temperature change,-1.248
34863,Chile,2007,May,Carbon dioxide,71025.136,Standard Deviation,0.521
34864,Chile,2007,June,Carbon dioxide,71025.136,Temperature change,-0.629
34865,Chile,2007,June,Carbon dioxide,71025.136,Standard Deviation,0.639
34866,Chile,2007,July,Carbon dioxide,71025.136,Temperature change,-0.792
34867,Chile,2007,July,Carbon dioxide,71025.136,Standard Deviation,0.661
34868,Chile,2007,August,Carbon dioxide,71025.136,Temperature change,-1.322
34869,Chile,2007,August,Carbon dioxide,71025.136,Standard Deviation,0.509
34870,Chile,2007,September,Carbon dioxide,71025.136,Temperature change,0.006
34871,Chile,2007,September,Carbon dioxide,71025.136,Standard Deviation,0.485
34872,Chile,2007,October,Carbon dioxide,71025.136,Temperature change,-0.103
34873,Chile,2007,October,Carbon dioxide,71025.136,Standard Deviation,0.365
34874,Chile,2007,November,Carbon dioxide,71025.136,Temperature change,-0.644
34875,Chile,2007,November,Carbon dioxide,71025.136,Standard Deviation,0.42
34876,Chile,2007,December,Carbon dioxide,71025.136,Temperature change,-0.248
34877,Chile,2007,December,Carbon dioxide,71025.136,Standard Deviation,0.516
34878,Chile,2008,January,Carbon dioxide,71969.709,Temperature change,0.932
34879,Chile,2008,January,Carbon dioxide,71969.709,Standard Deviation,0.577
34880,Chile,2008,February,Carbon dioxide,71969.709,Temperature change,1.247
34881,Chile,2008,February,Carbon dioxide,71969.709,Standard Deviation,0.543
34882,Chile,2008,March,Carbon dioxide,71969.709,Temperature change,0.82
34883,Chile,2008,March,Carbon dioxide,71969.709,Standard Deviation,0.574
34884,Chile,2008,April,Carbon dioxide,71969.709,Temperature change,0.305
34885,Chile,2008,April,Carbon dioxide,71969.709,Standard Deviation,0.601
34886,Chile,2008,May,Carbon dioxide,71969.709,Temperature change,-0.594
34887,Chile,2008,May,Carbon dioxide,71969.709,Standard Deviation,0.521
34888,Chile,2008,June,Carbon dioxide,71969.709,Temperature change,-0.017
34889,Chile,2008,June,Carbon dioxide,71969.709,Standard Deviation,0.639
34890,Chile,2008,July,Carbon dioxide,71969.709,Temperature change,0.605
34891,Chile,2008,July,Carbon dioxide,71969.709,Standard Deviation,0.661
34892,Chile,2008,August,Carbon dioxide,71969.709,Temperature change,-0.268
34893,Chile,2008,August,Carbon dioxide,71969.709,Standard Deviation,0.509
34894,Chile,2008,September,Carbon dioxide,71969.709,Temperature change,0.576
34895,Chile,2008,September,Carbon dioxide,71969.709,Standard Deviation,0.485
34896,Chile,2008,October,Carbon dioxide,71969.709,Temperature change,0.492
34897,Chile,2008,October,Carbon dioxide,71969.709,Standard Deviation,0.365
34898,Chile,2008,November,Carbon dioxide,71969.709,Temperature change,0.747
34899,Chile,2008,November,Carbon dioxide,71969.709,Standard Deviation,0.42
34900,Chile,2008,December,Carbon dioxide,71969.709,Temperature change,1.106
34901,Chile,2008,December,Carbon dioxide,71969.709,Standard Deviation,0.516
34902,Chile,2009,January,Carbon dioxide,68853.759,Temperature change,0.583
34903,Chile,2009,January,Carbon dioxide,68853.759,Standard Deviation,0.577
34904,Chile,2009,February,Carbon dioxide,68853.759,Temperature change,0.498
34905,Chile,2009,February,Carbon dioxide,68853.759,Standard Deviation,0.543
34906,Chile,2009,March,Carbon dioxide,68853.759,Temperature change,1.029
34907,Chile,2009,March,Carbon dioxide,68853.759,Standard Deviation,0.574
34908,Chile,2009,April,Carbon dioxide,68853.759,Temperature change,1.43
34909,Chile,2009,April,Carbon dioxide,68853.759,Standard Deviation,0.601
34910,Chile,2009,May,Carbon dioxide,68853.759,Temperature change,0.657
34911,Chile,2009,May,Carbon dioxide,68853.759,Standard Deviation,0.521
34912,Chile,2009,June,Carbon dioxide,68853.759,Temperature change,0.502
34913,Chile,2009,June,Carbon dioxide,68853.759,Standard Deviation,0.639
34914,Chile,2009,July,Carbon dioxide,68853.759,Temperature change,0.001
34915,Chile,2009,July,Carbon dioxide,68853.759,Standard Deviation,0.661
34916,Chile,2009,August,Carbon dioxide,68853.759,Temperature change,0.76
34917,Chile,2009,August,Carbon dioxide,68853.759,Standard Deviation,0.509
34918,Chile,2009,September,Carbon dioxide,68853.759,Temperature change,-0.163
34919,Chile,2009,September,Carbon dioxide,68853.759,Standard Deviation,0.485
34920,Chile,2009,October,Carbon dioxide,68853.759,Temperature change,-0.223
34921,Chile,2009,October,Carbon dioxide,68853.759,Standard Deviation,0.365
34922,Chile,2009,November,Carbon dioxide,68853.759,Temperature change,-1.29
34923,Chile,2009,November,Carbon dioxide,68853.759,Standard Deviation,0.42
34924,Chile,2009,December,Carbon dioxide,68853.759,Temperature change,-0.357
34925,Chile,2009,December,Carbon dioxide,68853.759,Standard Deviation,0.516
34926,Chile,2010,January,Carbon dioxide,70137.101,Temperature change,-0.123
34927,Chile,2010,January,Carbon dioxide,70137.101,Standard Deviation,0.577
34928,Chile,2010,February,Carbon dioxide,70137.101,Temperature change,-0.503
34929,Chile,2010,February,Carbon dioxide,70137.101,Standard Deviation,0.543
34930,Chile,2010,March,Carbon dioxide,70137.101,Temperature change,0.829
34931,Chile,2010,March,Carbon dioxide,70137.101,Standard Deviation,0.574
34932,Chile,2010,April,Carbon dioxide,70137.101,Temperature change,0.171
34933,Chile,2010,April,Carbon dioxide,70137.101,Standard Deviation,0.601
34934,Chile,2010,May,Carbon dioxide,70137.101,Temperature change,0.04
34935,Chile,2010,May,Carbon dioxide,70137.101,Standard Deviation,0.521
34936,Chile,2010,June,Carbon dioxide,70137.101,Temperature change,0.202
34937,Chile,2010,June,Carbon dioxide,70137.101,Standard Deviation,0.639
34938,Chile,2010,July,Carbon dioxide,70137.101,Temperature change,-1.057
34939,Chile,2010,July,Carbon dioxide,70137.101,Standard Deviation,0.661
34940,Chile,2010,August,Carbon dioxide,70137.101,Temperature change,-0.604
34941,Chile,2010,August,Carbon dioxide,70137.101,Standard Deviation,0.509
34942,Chile,2010,September,Carbon dioxide,70137.101,Temperature change,0.055
34943,Chile,2010,September,Carbon dioxide,70137.101,Standard Deviation,0.485
34944,Chile,2010,October,Carbon dioxide,70137.101,Temperature change,0.324
34945,Chile,2010,October,Carbon dioxide,70137.101,Standard Deviation,0.365
34946,Chile,2010,November,Carbon dioxide,70137.101,Temperature change,-0.067
34947,Chile,2010,November,Carbon dioxide,70137.101,Standard Deviation,0.42
34948,Chile,2010,December,Carbon dioxide,70137.101,Temperature change,-0.737
34949,Chile,2010,December,Carbon dioxide,70137.101,Standard Deviation,0.516
34950,Chile,2011,January,Carbon dioxide,78389.533,Temperature change,0.133
34951,Chile,2011,January,Carbon dioxide,78389.533,Standard Deviation,0.577
34952,Chile,2011,February,Carbon dioxide,78389.533,Temperature change,0.629
34953,Chile,2011,February,Carbon dioxide,78389.533,Standard Deviation,0.543
34954,Chile,2011,March,Carbon dioxide,78389.533,Temperature change,0.134
34955,Chile,2011,March,Carbon dioxide,78389.533,Standard Deviation,0.574
34956,Chile,2011,April,Carbon dioxide,78389.533,Temperature change,0.126
34957,Chile,2011,April,Carbon dioxide,78389.533,Standard Deviation,0.601
34958,Chile,2011,May,Carbon dioxide,78389.533,Temperature change,0.118
34959,Chile,2011,May,Carbon dioxide,78389.533,Standard Deviation,0.521
34960,Chile,2011,June,Carbon dioxide,78389.533,Temperature change,0.577
34961,Chile,2011,June,Carbon dioxide,78389.533,Standard Deviation,0.639
34962,Chile,2011,July,Carbon dioxide,78389.533,Temperature change,-0.251
34963,Chile,2011,July,Carbon dioxide,78389.533,Standard Deviation,0.661
34964,Chile,2011,August,Carbon dioxide,78389.533,Temperature change,-0.506
34965,Chile,2011,August,Carbon dioxide,78389.533,Standard Deviation,0.509
34966,Chile,2011,September,Carbon dioxide,78389.533,Temperature change,0.546
34967,Chile,2011,September,Carbon dioxide,78389.533,Standard Deviation,0.485
34968,Chile,2011,October,Carbon dioxide,78389.533,Temperature change,0.183
34969,Chile,2011,October,Carbon dioxide,78389.533,Standard Deviation,0.365
34970,Chile,2011,November,Carbon dioxide,78389.533,Temperature change,0.283
34971,Chile,2011,November,Carbon dioxide,78389.533,Standard Deviation,0.42
34972,Chile,2011,December,Carbon dioxide,78389.533,Temperature change,1.121
34973,Chile,2011,December,Carbon dioxide,78389.533,Standard Deviation,0.516
34974,Chile,2012,January,Carbon dioxide,82186.189,Temperature change,1.131
34975,Chile,2012,January,Carbon dioxide,82186.189,Standard Deviation,0.577
34976,Chile,2012,February,Carbon dioxide,82186.189,Temperature change,0.288
34977,Chile,2012,February,Carbon dioxide,82186.189,Standard Deviation,0.543
